unique_id,mae,mse,rmse,r2,model,datetime
SKU_13,260.6597952021117,122611.66240347769,350.1594813845224,-0.22925538791639055,Linear Multipla,2024-10-31 18:13:26
SKU_14,38.21470364912166,3409.023777480175,58.38684592851523,0.14647701922043788,Linear Multipla,2024-10-31 18:13:26
SKU_15,116.8706310130871,24978.831336533913,158.04692764028636,0.3920181249382192,Linear Multipla,2024-10-31 18:13:26
SKU_01,74.40849485355787,12655.792030963003,112.49796456364444,0.5512871491092975,ARIMA,2024-10-31 18:19:04
SKU_02,90.91294196062391,19036.185188103485,137.9716825587899,0.6363546016308259,ARIMA,2024-10-31 18:19:04
SKU_03,20.430135817242586,984.7543128807563,31.380795287576067,0.650092559205868,ARIMA,2024-10-31 18:19:04
SKU_04,14.57607375456654,697.1070795656303,26.40278545088814,0.5198841335856204,ARIMA,2024-10-31 18:19:04
SKU_05,197.36178592600817,85044.03296535094,291.6231008774012,0.6016572674938643,ARIMA,2024-10-31 18:19:04
SKU_06,14.074158482502408,395.8946861271279,19.897102455561914,0.43674857795715727,ARIMA,2024-10-31 18:19:04
SKU_07,376.7049132840454,278923.61519274086,528.1321948080242,-0.9479330493615492,ARIMA,2024-10-31 18:19:04
SKU_08,38.11369982789479,2346.2169532132957,48.437763709871,-0.3960628184634931,ARIMA,2024-10-31 18:19:04
SKU_09,43.78015329588824,2629.4079582746504,51.27775305407454,0.007532836363197459,ARIMA,2024-10-31 18:19:04
SKU_10,8.85422348052466,143.53165021173768,11.9804695321902,0.10129439993541434,ARIMA,2024-10-31 18:19:04
SKU_11,207.31406135840243,70142.70193882051,264.84467511887135,0.16741461178561556,ARIMA,2024-10-31 18:19:04
SKU_12,23.991030628493466,1326.2429970504736,36.417619321565674,0.6240351252466232,ARIMA,2024-10-31 18:19:04
SKU_13,268.34984006277597,103904.02668153313,322.34147527355697,-0.041700129667765706,ARIMA,2024-10-31 18:19:04
SKU_14,30.08767719444329,2596.0792537826374,50.951734551265645,0.3500152983191024,ARIMA,2024-10-31 18:19:04
SKU_15,167.99019503692114,41777.34378956302,204.39506791887865,-0.016855731562166687,ARIMA,2024-10-31 18:19:04
SKU_01,73.90339623178257,11308.870959723756,106.34317542618217,0.5990424213452725,ETS,2024-10-31 18:19:04
SKU_02,102.95880925027491,22224.444597167643,149.07865238580487,0.5754497590136213,ETS,2024-10-31 18:19:04
SKU_03,22.00506162561022,1082.0369639794792,32.89433027102815,0.6155256392803856,ETS,2024-10-31 18:19:04
SKU_04,15.416860213736573,731.2993774299773,27.042547539571366,0.49633500434127453,ETS,2024-10-31 18:19:04
SKU_05,211.52581441498296,82603.71153256683,287.40861422818705,0.6130876321394891,ETS,2024-10-31 18:19:04
SKU_06,14.234867247107822,402.57952210148466,20.064384418702822,0.42723785831220973,ETS,2024-10-31 18:19:04
SKU_07,279.55818482036284,142985.8827450764,378.1347415208981,0.001422212318584748,ETS,2024-10-31 18:19:04
SKU_08,45.23132847530823,3019.0625080842656,54.945996288030535,-0.7964242004053119,ETS,2024-10-31 18:19:04
SKU_09,22.3902713619449,1089.2225063537853,33.00337113620039,0.5888741539522659,ETS,2024-10-31 18:19:04
SKU_10,8.810500609729168,114.47769639372687,10.699425049680327,0.2832121230420972,ETS,2024-10-31 18:19:04
SKU_11,212.40922709984616,70859.8413532005,266.19511895074356,0.15890225367534205,ETS,2024-10-31 18:19:04
SKU_12,24.462741821366993,1353.0668292017208,36.784056725729975,0.6164310747690127,ETS,2024-10-31 18:19:04
SKU_13,196.9051030290487,63804.79381415711,252.5961080740499,0.360318708404345,ETS,2024-10-31 18:19:04
SKU_14,38.141916462307066,2902.8894755176057,53.87846949865601,0.2731987103214578,ETS,2024-10-31 18:19:04
SKU_15,103.61464478671934,22807.866500041488,151.0227350435738,0.4448591587800774,ETS,2024-10-31 18:19:04
SKU_01,196.56065781710913,60723.577323920355,246.42154395247255,-1.1529628039585447,Random Forest,2024-10-31 18:23:21
SKU_02,282.8671961722488,119096.47433887082,345.10357045222065,-1.275082135804623,Random Forest,2024-10-31 18:23:21
SKU_03,63.60075779376498,6089.766837304556,78.03695814999811,-1.1638440179466745,Random Forest,2024-10-31 18:23:21
SKU_04,26.51628229665072,1427.242450909091,37.77886248828955,0.017020819343023685,Random Forest,2024-10-31 18:23:21
SKU_05,425.0818153477219,295972.4421948945,544.0334936333373,-0.3863226761419387,Random Forest,2024-10-31 18:23:21
SKU_06,12.21137649880096,297.60046545803357,17.25110041296014,0.5765947580412265,Random Forest,2024-10-31 18:23:21
SKU_07,186.46223684210526,87534.0924144043,295.86161024101165,0.3886837030917567,Random Forest,2024-10-31 18:23:21
SKU_08,24.281574162679423,1116.1605052679424,33.40898839037097,0.3358541806170553,Random Forest,2024-10-31 18:23:21
SKU_09,21.306175059952036,1073.4337351678657,32.7632986002305,0.5948336084016556,Random Forest,2024-10-31 18:23:21
SKU_10,5.622916067146284,62.83201325659473,7.926664699392471,0.6065851532137112,Random Forest,2024-10-31 18:23:21
SKU_11,137.23754066985646,44725.05611109091,211.4829924866085,0.4691189934821475,Random Forest,2024-10-31 18:23:21
SKU_12,51.8072009569378,4290.831991971291,65.50444253614629,-0.21636993826695727,Random Forest,2024-10-31 18:23:21
SKU_13,197.12842822966505,75796.58103453828,275.3117887678228,0.24009385570727915,Random Forest,2024-10-31 18:23:21
SKU_14,46.6002990430622,4593.376044533494,67.7744497914479,-0.15005123732800452,Random Forest,2024-10-31 18:23:21
SKU_15,102.35562679425838,24275.640837220097,155.80642103976362,0.4091337006246263,Random Forest,2024-10-31 18:23:21
SKU_01,194.0164381699358,59362.65712609575,243.64453026098442,-1.1047111907598923,Random Forest v2,2024-11-01 01:21:12
SKU_02,282.1131789453302,118403.95427732929,344.09875657626156,-1.2618530286505645,Random Forest v2,2024-11-01 01:21:12
SKU_03,63.32539775609816,6037.250172158212,77.69974370715912,-1.1451835544584328,Random Forest v2,2024-11-01 01:21:12
SKU_04,27.19764904857452,1486.1259556956197,38.550304223126695,-0.02353378947792706,Random Forest v2,2024-11-01 01:21:12
SKU_05,431.6311678931501,300265.19361645944,547.964591571809,-0.40642974622800176,Random Forest v2,2024-11-01 01:21:12
SKU_06,12.08535694221568,295.42764033537844,17.188008620412617,0.5796861024898179,Random Forest v2,2024-11-01 01:21:12
SKU_07,191.05315018691516,88927.38901136388,298.20695667835093,0.37895326672513674,Random Forest v2,2024-11-01 01:21:12
SKU_08,24.046021223594803,1105.8008723647486,33.253584353641465,0.3420184435976261,Random Forest v2,2024-11-01 01:21:12
SKU_09,20.38211644673745,1012.9932115108063,31.827554281012645,0.6176468180802348,Random Forest v2,2024-11-01 01:21:12
SKU_10,5.566720377791454,61.64079905928448,7.851165458661821,0.6140437929521931,Random Forest v2,2024-11-01 01:21:12
SKU_11,137.33168002619195,45322.08960258268,212.8898532165934,0.4620322781496782,Random Forest v2,2024-11-01 01:21:12
SKU_12,52.59865236859026,4386.309635692272,66.22922040679833,-0.2434360494118517,Random Forest v2,2024-11-01 01:21:12
SKU_13,199.23770069331752,77552.46790372512,278.4824373344307,0.2224900376673865,Random Forest v2,2024-11-01 01:21:12
SKU_14,46.923324569872605,4639.71174880226,68.11542959419884,-0.1616523850481386,Random Forest v2,2024-11-01 01:21:12
SKU_15,102.16778893132378,24442.887190755708,156.34221180076642,0.40506294366046425,Random Forest v2,2024-11-01 01:21:12
