,unique_id,ds,y,y_pred
1067,SKU_04,2024-08-25,11.0,8.84249918833381
1068,SKU_04,2024-08-26,72.0,77.80839428836215
1069,SKU_04,2024-08-27,67.0,77.80839428836215
1070,SKU_04,2024-08-28,75.0,77.80839428836215
1071,SKU_04,2024-08-29,70.0,75.45694366162878
1072,SKU_04,2024-08-30,79.0,75.45694366162878
1073,SKU_04,2024-08-31,10.0,13.388628936198439
1074,SKU_04,2024-09-01,6.0,9.95500147874407
1075,SKU_04,2024-09-02,62.0,77.90961535779552
1076,SKU_04,2024-09-03,89.0,77.90961535779552
1077,SKU_04,2024-09-04,104.0,77.90961535779552
1078,SKU_04,2024-09-05,59.0,66.24378628560686
1079,SKU_04,2024-09-06,60.0,75.45694366162878
1080,SKU_04,2024-09-07,6.0,10.731164547696146
1081,SKU_04,2024-09-08,5.0,9.152390479473446
1082,SKU_04,2024-09-09,91.0,77.90961535779552
1083,SKU_04,2024-09-10,114.0,77.90961535779552
1084,SKU_04,2024-09-11,62.0,77.80839428836215
1085,SKU_04,2024-09-12,80.0,75.45694366162878
1086,SKU_04,2024-09-13,65.0,75.45694366162878
1087,SKU_04,2024-09-14,9.0,11.269911258116945
1088,SKU_04,2024-09-15,8.0,9.778669362361631
1089,SKU_04,2024-09-16,69.0,77.80839428836215
1090,SKU_04,2024-09-17,67.0,67.43731570786483
1091,SKU_04,2024-09-18,73.0,77.80839428836215
1092,SKU_05,2023-09-21,955.0,1425.036084641161
1093,SKU_05,2023-09-22,921.0,1354.0646922198973
1094,SKU_05,2023-09-23,102.0,148.05763863904028
1095,SKU_05,2023-09-24,76.0,93.8911147260006
1096,SKU_05,2023-09-25,988.0,1437.8594626065135
1097,SKU_05,2023-09-26,1088.0,1436.3349157359924
1098,SKU_05,2023-09-27,1253.0,1382.040387386525
1099,SKU_05,2023-09-28,1098.0,1368.188975122863
1100,SKU_05,2023-09-29,1441.0,1328.1405090166104
1101,SKU_05,2023-09-30,158.0,147.64939564147633
1102,SKU_05,2023-10-01,124.0,138.12800676282515
1103,SKU_05,2023-10-02,1125.0,1444.893137971891
1104,SKU_05,2023-10-03,1303.0,1443.1177781798972
1105,SKU_05,2023-10-04,1154.0,1436.112372697822
1106,SKU_05,2023-10-05,1360.0,1435.1596018469706
1107,SKU_05,2023-10-06,1188.0,1356.8749171073478
1108,SKU_05,2023-10-07,183.0,147.2681759976011
1109,SKU_05,2023-10-08,83.0,107.20539427782562
1110,SKU_05,2023-10-09,1203.0,1431.5622394190825
1111,SKU_05,2023-10-10,1375.0,1370.6629300950422
1112,SKU_05,2023-10-11,898.0,1337.7924362920346
1113,SKU_05,2023-10-12,96.0,1274.7122315754543
1114,SKU_05,2023-10-13,1455.0,1285.1572201747324
1115,SKU_05,2023-10-14,146.0,146.28070795175805
1116,SKU_05,2023-10-15,125.0,113.75291762108036
1117,SKU_05,2023-10-16,1457.0,1431.3936247004679
1118,SKU_05,2023-10-17,1220.0,1372.6161529751032
1119,SKU_05,2023-10-18,1095.0,1426.9106813245703
1120,SKU_05,2023-10-19,1537.0,1360.041824044774
1121,SKU_05,2023-10-20,1044.0,1354.6640505086675
1122,SKU_05,2023-10-21,179.0,149.10242033863585
1123,SKU_05,2023-10-22,93.0,120.22479557849873
1124,SKU_05,2023-10-23,1174.0,1440.81785911189
1125,SKU_05,2023-10-24,1192.0,1380.9016752653129
1126,SKU_05,2023-10-25,1251.0,1380.087164506464
1127,SKU_05,2023-10-26,853.0,1368.188975122863
1128,SKU_05,2023-10-27,747.0,1354.6640505086675
1129,SKU_05,2023-10-28,75.0,120.00474121125016
1130,SKU_05,2023-10-29,71.0,93.6504096394205
1131,SKU_05,2023-10-30,990.0,1400.0888369376285
1132,SKU_05,2023-10-31,885.0,1364.8202484316434
1133,SKU_05,2023-11-01,978.0,1355.4384734232226
1134,SKU_05,2023-11-02,84.0,1241.3898751979555
1135,SKU_05,2023-11-03,1301.0,1270.6668461953468
1136,SKU_05,2023-11-04,107.0,155.07854950426278
1137,SKU_05,2023-11-05,83.0,116.78994533297964
1138,SKU_05,2023-11-06,957.0,1433.9175733922557
1139,SKU_05,2023-11-07,1005.0,1361.9892173366338
1140,SKU_05,2023-11-08,901.0,1419.0450780768283
1141,SKU_05,2023-11-09,829.0,1352.566827863906
1142,SKU_05,2023-11-10,912.0,1338.5302029695988
1143,SKU_05,2023-11-11,115.0,147.2681759976011
1144,SKU_05,2023-11-12,161.0,105.36251477375124
1145,SKU_05,2023-11-13,1224.0,1355.8924864599126
1146,SKU_05,2023-11-14,985.0,1331.8230170049678
1147,SKU_05,2023-11-15,124.0,1277.9681747517188
1148,SKU_05,2023-11-16,979.0,1353.8365768493013
1149,SKU_05,2023-11-17,867.0,1339.8712029695985
1150,SKU_05,2023-11-18,101.0,145.75210982765992
1151,SKU_05,2023-11-19,72.0,120.81606597689552
1152,SKU_05,2023-11-20,1045.0,1380.0767374079549
1153,SKU_05,2023-11-21,1098.0,1429.6892192750122
1154,SKU_05,2023-11-22,1476.0,1429.6892192750122
1155,SKU_05,2023-11-23,1187.0,1334.5364230448024
1156,SKU_05,2023-11-24,1252.0,1405.214988610549
1157,SKU_05,2023-11-25,178.0,147.59905959302182
1158,SKU_05,2023-11-26,88.0,93.8911147260006
1159,SKU_05,2023-11-27,1246.0,1380.6760956967253
1160,SKU_05,2023-11-28,1001.0,1372.8421097567139
1161,SKU_05,2023-11-29,1359.0,1429.6892192750122
1162,SKU_05,2023-11-30,986.0,1424.2494325301077
1163,SKU_05,2023-12-01,1079.0,1366.01411831464
1164,SKU_05,2023-12-02,133.0,159.27734427944796
1165,SKU_05,2023-12-03,63.0,127.69114512936059
1166,SKU_05,2023-12-04,1081.0,1437.8146875493942
1167,SKU_05,2023-12-05,1135.0,1385.1529210949145
1168,SKU_05,2023-12-06,904.0,1375.2946449796623
1169,SKU_05,2023-12-07,1099.0,1351.967469575136
1170,SKU_05,2023-12-08,815.0,1310.8363310550908
1171,SKU_05,2023-12-09,145.0,146.91113054305563
1172,SKU_05,2023-12-10,88.0,120.70364996602724
1173,SKU_05,2023-12-11,1345.0,1427.30096851062
1174,SKU_05,2023-12-12,1117.0,1420.26498486359
1175,SKU_05,2023-12-13,1066.0,1336.8822609825845
1176,SKU_05,2023-12-14,1260.0,1354.809996631413
1177,SKU_05,2023-12-15,765.0,1339.2718446808285
1178,SKU_05,2023-12-16,0.0,126.02240234412744
1179,SKU_05,2023-12-17,0.0,93.36769050234844
1180,SKU_05,2023-12-18,0.0,1340.813181460674
1181,SKU_05,2023-12-19,0.0,1333.5785538094333
1182,SKU_05,2023-12-20,0.0,1341.0557689900859
1183,SKU_05,2023-12-21,17.0,1330.1892802268362
1184,SKU_05,2023-12-22,191.0,1314.9793964168418
1185,SKU_05,2023-12-23,381.0,125.42018228151032
1186,SKU_05,2023-12-24,362.0,93.49933821084907
1187,SKU_05,2023-12-25,26.0,1208.465075109503
1188,SKU_05,2023-12-26,781.0,1284.2101596159803
1189,SKU_05,2023-12-27,333.0,1341.0557689900859
1190,SKU_05,2023-12-28,350.0,1323.902429319807
1191,SKU_05,2023-12-29,368.0,1314.9793964168418
1192,SKU_05,2023-12-30,71.0,124.17596079028225
1193,SKU_05,2023-12-31,57.0,97.21746660084143
1194,SKU_05,2024-01-01,62.0,1152.244493313813
1195,SKU_05,2024-01-02,1007.0,1219.146588571479
1196,SKU_05,2024-01-03,1120.0,1254.864331016534
1197,SKU_05,2024-01-04,1372.0,1234.1698433907522
1198,SKU_05,2024-01-05,993.0,1230.444100823173
1199,SKU_05,2024-01-06,72.0,143.95443831831176
1200,SKU_05,2024-01-07,1.0,122.20658851665145
1201,SKU_05,2024-01-08,1794.0,1246.8766668675783
1202,SKU_05,2024-01-09,1618.0,1237.6255352747442
1203,SKU_05,2024-01-10,1850.0,1240.6698950377881
1204,SKU_05,2024-01-11,1120.0,1228.7543657453396
1205,SKU_05,2024-01-12,1016.0,1217.72645106969
1206,SKU_05,2024-01-13,169.0,143.39289498007108
1207,SKU_05,2024-01-14,108.0,115.19978301605903
1208,SKU_05,2024-01-15,1519.0,1249.921026630622
1209,SKU_05,2024-01-16,1156.0,1240.6698950377881
1210,SKU_05,2024-01-17,1108.0,1240.6698950377881
1211,SKU_05,2024-01-18,1781.0,1228.7543657453396
1212,SKU_05,2024-01-19,977.0,1217.72645106969
1213,SKU_05,2024-01-20,159.0,145.57761648630174
1214,SKU_05,2024-01-21,113.0,118.4304244176356
1215,SKU_05,2024-01-22,1359.0,1250.0535413403113
1216,SKU_05,2024-01-23,1252.0,1245.6911370249675
1217,SKU_05,2024-01-24,1056.0,1245.6911370249675
1218,SKU_05,2024-01-25,1130.0,1229.1796721216954
1219,SKU_05,2024-01-26,1409.0,1221.4706097235362
1220,SKU_05,2024-01-27,494.0,143.86977513010675
1221,SKU_05,2024-01-28,112.0,118.20750201805375
1222,SKU_05,2024-01-29,1256.0,1254.2014352844683
1223,SKU_05,2024-01-30,1402.0,1249.3685904658032
1224,SKU_05,2024-01-31,1137.0,1249.3685904658032
1225,SKU_05,2024-02-01,1131.0,1247.786163091213
1226,SKU_05,2024-02-02,961.0,1231.920887048436
1227,SKU_05,2024-02-03,200.0,154.72782641517787
1228,SKU_05,2024-02-04,95.0,124.52261205331665
1229,SKU_05,2024-02-05,1069.0,1261.8614235723153
1230,SKU_05,2024-02-06,1029.0,1246.9667683831406
1231,SKU_05,2024-02-07,795.0,1237.6255352747442
1232,SKU_05,2024-02-08,715.0,1225.7100059822958
1233,SKU_05,2024-02-09,637.0,1214.682091306646
1234,SKU_05,2024-02-10,115.0,140.6942798414839
1235,SKU_05,2024-02-11,31.0,120.30986100652633
1236,SKU_05,2024-02-12,222.0,1249.921026630622
1237,SKU_05,2024-02-13,187.0,1223.7098216382565
1238,SKU_05,2024-02-14,746.0,1240.6698950377881
1239,SKU_05,2024-02-15,1200.0,1169.0704132459734
1240,SKU_05,2024-02-16,1167.0,1157.0936152369904
1241,SKU_05,2024-02-17,134.0,116.71604086361373
1242,SKU_05,2024-02-18,108.0,92.85101476010414
1243,SKU_05,2024-02-19,1221.0,1182.8507695319045
1244,SKU_05,2024-02-20,1106.0,1173.5306880453124
1245,SKU_05,2024-02-21,1402.0,1187.3481845256015
1246,SKU_05,2024-02-22,790.0,1174.1555718998197
1247,SKU_05,2024-02-23,744.0,1162.1787738908367
1248,SKU_05,2024-02-24,127.0,143.559220689776
1249,SKU_05,2024-02-25,76.0,118.34345686940533
1250,SKU_05,2024-02-26,1132.0,1254.9422686178016
1251,SKU_05,2024-02-27,997.0,1245.6911370249675
1252,SKU_05,2024-02-28,1274.0,1244.9503036916344
1253,SKU_05,2024-02-29,924.0,1231.7576910658527
1254,SKU_05,2024-03-01,905.0,1236.7582484155635
1255,SKU_05,2024-03-02,107.0,154.83036609771753
1256,SKU_05,2024-03-03,135.0,129.47788194804605
1257,SKU_05,2024-03-04,1437.0,1261.4078790254641
1258,SKU_05,2024-03-05,1037.0,1255.317875563385
1259,SKU_05,2024-03-06,1037.0,1245.0364376110265
1260,SKU_05,2024-03-07,1549.0,1225.7100059822958
1261,SKU_05,2024-03-08,654.0,1212.751760534532
1262,SKU_05,2024-03-09,109.0,141.63069919632264
1263,SKU_05,2024-03-10,93.0,118.35258805403164
1264,SKU_05,2024-03-11,799.0,1249.921026630622
1265,SKU_05,2024-03-12,924.0,1240.6698950377881
1266,SKU_05,2024-03-13,1011.0,1240.6698950377881
1267,SKU_05,2024-03-14,1137.0,1226.8240349732257
1268,SKU_05,2024-03-15,899.0,1158.4346152369903
1269,SKU_05,2024-03-16,79.0,141.46443895978416
1270,SKU_05,2024-03-17,92.0,115.57695445311246
1271,SKU_05,2024-03-18,959.0,1249.921026630622
1272,SKU_05,2024-03-19,938.0,1240.6698950377881
1273,SKU_05,2024-03-20,778.0,1240.8024097474772
1274,SKU_05,2024-03-21,994.0,1232.498524399186
1275,SKU_05,2024-03-22,697.0,1221.4706097235362
1276,SKU_05,2024-03-23,117.0,143.89898062155373
1277,SKU_05,2024-03-24,76.0,118.34345686940533
1278,SKU_05,2024-03-25,811.0,1254.9422686178016
1279,SKU_05,2024-03-26,990.0,1245.6911370249675
1280,SKU_05,2024-03-27,1307.0,1245.6911370249675
1281,SKU_05,2024-03-28,1351.0,1231.7576910658527
1282,SKU_05,2024-03-29,62.0,1104.449339839535
1283,SKU_05,2024-03-30,43.0,143.07397050009624
1284,SKU_05,2024-03-31,69.0,115.22161047755758
1285,SKU_05,2024-04-01,961.0,1255.0205382276183
1286,SKU_05,2024-04-02,1112.0,1253.2660871848939
1287,SKU_05,2024-04-03,906.0,1253.2660871848939
1288,SKU_05,2024-04-04,1260.0,1241.3505578924457
1289,SKU_05,2024-04-05,760.0,1161.1172658242785
1290,SKU_05,2024-04-06,131.0,140.5527210703939
1291,SKU_05,2024-04-07,112.0,119.15726183572379
1292,SKU_05,2024-04-08,1129.0,1245.278423035938
1293,SKU_05,2024-04-09,938.0,1236.027291443104
1294,SKU_05,2024-04-10,879.0,1239.0716512061479
1295,SKU_05,2024-04-11,701.0,1227.1561219136995
1296,SKU_05,2024-04-12,825.0,1216.1282072380498
1297,SKU_05,2024-04-13,125.0,141.82298856295876
1298,SKU_05,2024-04-14,62.0,116.3665240328383
1299,SKU_05,2024-04-15,785.0,1248.322782798982
1300,SKU_05,2024-04-16,883.0,1239.0716512061479
1301,SKU_05,2024-04-17,867.0,1239.0716512061479
1302,SKU_05,2024-04-18,643.0,1227.1561219136995
1303,SKU_05,2024-04-19,667.0,1142.1191293585582
1304,SKU_05,2024-04-20,90.0,144.4878967749568
1305,SKU_05,2024-04-21,86.0,118.44184114832083
1306,SKU_05,2024-04-22,727.0,1221.3315495512513
1307,SKU_05,2024-04-23,743.0,1244.0928931933274
1308,SKU_05,2024-04-24,701.0,1235.313934859994
1309,SKU_05,2024-04-25,715.0,1230.9002805675457
1310,SKU_05,2024-04-26,933.0,1219.8723658918962
1311,SKU_05,2024-04-27,87.0,142.24810670081308
1312,SKU_05,2024-04-28,60.0,115.94319304082762
1313,SKU_05,2024-04-29,734.0,1184.9966843541106
1314,SKU_05,2024-04-30,684.0,1247.7703466341632
1315,SKU_05,2024-05-01,102.0,1147.1082882825056
1316,SKU_05,2024-05-02,1050.0,1136.1771865635776
1317,SKU_05,2024-05-03,924.0,1159.9181309996497
1318,SKU_05,2024-05-04,103.0,146.2225431781568
1319,SKU_05,2024-05-05,69.0,112.29653170840969
1320,SKU_05,2024-05-06,1212.0,1182.7084537571484
1321,SKU_05,2024-05-07,809.0,1176.5066215524334
1322,SKU_05,2024-05-08,1044.0,1234.8495740517997
1323,SKU_05,2024-05-09,1109.0,1222.9340447593513
1324,SKU_05,2024-05-10,649.0,1214.9504898467455
1325,SKU_05,2024-05-11,89.0,142.65106708574314
1326,SKU_05,2024-05-12,46.0,120.37054082696154
1327,SKU_05,2024-05-13,970.0,1247.1450654076775
1328,SKU_05,2024-05-14,1566.0,1237.8939338148436
1329,SKU_05,2024-05-15,827.0,1237.8939338148436
1330,SKU_05,2024-05-16,811.0,1225.978404522395
1331,SKU_05,2024-05-17,695.0,1214.9504898467455
1332,SKU_05,2024-05-18,130.0,142.7852054817039
1333,SKU_05,2024-05-19,85.0,119.69704012447994
1334,SKU_05,2024-05-20,775.0,1260.45138218305
1335,SKU_05,2024-05-21,815.0,1250.4893531543185
1336,SKU_05,2024-05-22,795.0,1250.4893531543185
1337,SKU_05,2024-05-23,594.0,1237.296740528537
1338,SKU_05,2024-05-24,655.0,1225.5481909322523
1339,SKU_05,2024-05-25,138.0,144.2468832242517
1340,SKU_05,2024-05-26,70.0,120.48611720018202
1341,SKU_05,2024-05-27,722.0,1261.4448132175328
1342,SKU_05,2024-05-28,757.0,1250.741950855468
1343,SKU_05,2024-05-29,710.0,1250.741950855468
1344,SKU_05,2024-05-30,70.0,1241.9676250038556
1345,SKU_05,2024-05-31,568.0,1230.2190754075707
1346,SKU_05,2024-06-01,137.0,162.85182484341016
1347,SKU_05,2024-06-02,91.0,133.69874516168122
1348,SKU_05,2024-06-03,1165.0,1269.5261253795816
1349,SKU_05,2024-06-04,1093.0,1262.2716799347538
1350,SKU_05,2024-06-05,1070.0,1262.7252244816048
1351,SKU_05,2024-06-06,938.0,1171.4245263570358
1352,SKU_05,2024-06-07,754.0,1221.3688053042308
1353,SKU_05,2024-06-08,93.0,144.31757351960522
1354,SKU_05,2024-06-09,71.0,123.11119260965812
1355,SKU_05,2024-06-10,693.0,1256.4235712303534
1356,SKU_05,2024-06-11,643.0,1246.4615422016218
1357,SKU_05,2024-06-12,812.0,1246.4615422016218
1358,SKU_05,2024-06-13,793.0,1234.5460129091734
1359,SKU_05,2024-06-14,698.0,1222.7974633128888
1360,SKU_05,2024-06-15,72.0,142.83076894917565
1361,SKU_05,2024-06-16,81.0,117.12534496955318
1362,SKU_05,2024-06-17,666.0,1256.4235712303534
1363,SKU_05,2024-06-18,986.0,1246.4615422016218
1364,SKU_05,2024-06-19,744.0,1246.4615422016218
1365,SKU_05,2024-06-20,801.0,1238.2901715630196
1366,SKU_05,2024-06-21,557.0,1226.541621966735
1367,SKU_05,2024-06-22,80.0,145.40270644427858
1368,SKU_05,2024-06-23,63.0,119.86514103663967
1369,SKU_05,2024-06-24,667.0,1261.4448132175328
1370,SKU_05,2024-06-25,685.0,1251.4827841888014
1371,SKU_05,2024-06-26,698.0,1251.4827841888014
1372,SKU_05,2024-06-27,679.0,1238.2901715630196
1373,SKU_05,2024-06-28,684.0,1225.8007886334015
1374,SKU_05,2024-06-29,77.0,144.43786459205185
1375,SKU_05,2024-06-30,99.0,120.71279213554077
1376,SKU_05,2024-07-01,789.0,1273.515986746709
1377,SKU_05,2024-07-02,1002.0,1262.2716799347538
1378,SKU_05,2024-07-03,747.0,1262.2716799347538
1379,SKU_05,2024-07-04,1012.0,1250.3561506423055
1380,SKU_05,2024-07-05,772.0,1239.0611455928718
1381,SKU_05,2024-07-06,112.0,144.71031801530557
1382,SKU_05,2024-07-07,82.0,123.27330588241479
1383,SKU_05,2024-07-08,750.0,1254.9949132216952
1384,SKU_05,2024-07-09,756.0,1245.032884192964
1385,SKU_05,2024-07-10,775.0,1246.4615422016218
1386,SKU_05,2024-07-11,549.0,1234.5460129091734
1387,SKU_05,2024-07-12,602.0,1222.7974633128888
1388,SKU_05,2024-07-13,82.0,144.1077847985224
1389,SKU_05,2024-07-14,94.0,118.18518735347645
1390,SKU_05,2024-07-15,866.0,1263.4284077394723
1391,SKU_05,2024-07-16,743.0,1253.4663787107406
1392,SKU_05,2024-07-17,694.0,1253.4663787107406
1393,SKU_05,2024-07-18,669.0,1242.2963652913081
1394,SKU_05,2024-07-19,527.0,1230.5478156950235
1395,SKU_05,2024-07-20,122.0,147.34078885206685
1396,SKU_05,2024-07-21,54.0,119.95361985357438
1397,SKU_05,2024-07-22,852.0,1321.7959095175274
1398,SKU_05,2024-07-23,891.0,1314.0044608459384
1399,SKU_05,2024-07-24,838.0,1314.0044608459384
1400,SKU_05,2024-07-25,606.0,1301.4312342847566
1401,SKU_05,2024-07-26,449.0,1288.801973932658
1402,SKU_05,2024-07-27,78.0,145.50976911522477
1403,SKU_05,2024-07-28,54.0,120.34420829291281
1404,SKU_05,2024-07-29,1049.0,1364.5254695960823
1405,SKU_05,2024-07-30,850.0,1364.9458030262517
1406,SKU_05,2024-07-31,915.0,1364.9458030262517
1407,SKU_05,2024-08-01,701.0,1385.6685226588147
1408,SKU_05,2024-08-02,872.0,1373.8905393011453
1409,SKU_05,2024-08-03,152.0,158.79866796964666
1410,SKU_05,2024-08-04,71.0,127.23807922263666
1411,SKU_05,2024-08-05,853.0,1393.7501151083802
1412,SKU_05,2024-08-06,1010.0,1383.3475995073513
1413,SKU_05,2024-08-07,823.0,1372.5947530331541
1414,SKU_05,2024-08-08,746.0,1361.9047035553056
1415,SKU_05,2024-08-09,890.0,1353.3308940647635
1416,SKU_05,2024-08-10,145.0,145.128120899921
1417,SKU_05,2024-08-11,80.0,122.61980687447829
1418,SKU_05,2024-08-12,708.0,1376.9090816904372
1419,SKU_05,2024-08-13,689.0,1372.4261383145395
1420,SKU_05,2024-08-14,803.0,1372.4261383145395
1421,SKU_05,2024-08-15,639.0,1361.7360888366911
1422,SKU_05,2024-08-16,604.0,1353.162279346149
1423,SKU_05,2024-08-17,87.0,145.98478076783087
1424,SKU_05,2024-08-18,69.0,118.34626311105221
1425,SKU_05,2024-08-19,1103.0,1387.204563802558
1426,SKU_05,2024-08-20,1068.0,1387.7428624138397
1427,SKU_05,2024-08-21,664.0,1387.7428624138397
1428,SKU_05,2024-08-22,676.0,1376.4440313190084
1429,SKU_05,2024-08-23,592.0,1367.8702218284664
1430,SKU_05,2024-08-24,93.0,147.83173053319277
1431,SKU_05,2024-08-25,102.0,121.11276552734503
1432,SKU_05,2024-08-26,833.0,1422.136948883228
1433,SKU_05,2024-08-27,682.0,1417.6540055073303
1434,SKU_05,2024-08-28,769.0,1417.6540055073303
1435,SKU_05,2024-08-29,975.0,1406.355174412499
1436,SKU_05,2024-08-30,626.0,1401.9554408144156
1437,SKU_05,2024-08-31,82.0,147.49646737529804
1438,SKU_05,2024-09-01,81.0,138.90076425533266
1439,SKU_05,2024-09-02,720.0,1427.8104715748693
1440,SKU_05,2024-09-03,878.0,1426.0351117828757
1441,SKU_05,2024-09-04,933.0,1426.0351117828757
1442,SKU_05,2024-09-05,628.0,1331.5431098024255
1443,SKU_05,2024-09-06,888.0,1402.102137910852
1444,SKU_05,2024-09-07,59.0,146.66583503301013
1445,SKU_05,2024-09-08,90.0,123.4488329733794
1446,SKU_05,2024-09-09,752.0,1418.7239896887272
1447,SKU_05,2024-09-10,873.0,1410.468454321488
1448,SKU_05,2024-09-11,665.0,1415.669704321488
1449,SKU_05,2024-09-12,666.0,1404.0506838327171
1450,SKU_05,2024-09-13,533.0,1393.791905884707
1451,SKU_05,2024-09-14,67.0,146.23339476494488
1452,SKU_05,2024-09-15,95.0,118.09298533327444
1453,SKU_05,2024-09-16,899.0,1431.3936247004679
1454,SKU_05,2024-09-17,697.0,1426.9106813245703
1455,SKU_05,2024-09-18,677.0,1426.9106813245703
1456,SKU_06,2023-09-21,64.0,53.72755722452247
1457,SKU_06,2023-09-22,42.0,54.159036102252564
1458,SKU_06,2023-09-23,7.0,11.02129696334511
1459,SKU_06,2023-09-24,4.0,9.083597074482107
1460,SKU_06,2023-09-25,77.0,61.25012251102002
1461,SKU_06,2023-09-26,78.0,64.9761577185377
1462,SKU_06,2023-09-27,63.0,57.2315066570577
1463,SKU_06,2023-09-28,60.0,55.00780359680616
1464,SKU_06,2023-09-29,47.0,59.645406426074025
1465,SKU_06,2023-09-30,18.0,9.614465870336087
1466,SKU_06,2023-10-01,12.0,10.2507661671606
1467,SKU_06,2023-10-02,47.0,66.02693205939433
1468,SKU_06,2023-10-03,59.0,59.94884385477635
1469,SKU_06,2023-10-04,71.0,62.56753463516234
1470,SKU_06,2023-10-05,70.0,58.19847477983148
1471,SKU_06,2023-10-06,56.0,56.11371886318245
1472,SKU_06,2023-10-07,11.0,10.256468738100326
1473,SKU_06,2023-10-08,7.0,9.40940521191512
1474,SKU_06,2023-10-09,58.0,61.719063933004875
1475,SKU_06,2023-10-10,89.0,58.82534024591954
1476,SKU_06,2023-10-11,68.0,55.731475648313165
1477,SKU_06,2023-10-12,11.0,54.19135192312742
1478,SKU_06,2023-10-13,53.0,57.34160871861503
1479,SKU_06,2023-10-14,9.0,10.686325044514378
1480,SKU_06,2023-10-15,10.0,8.909907709150277
1481,SKU_06,2023-10-16,59.0,62.3926587438716
1482,SKU_06,2023-10-17,41.0,59.104180198503215
1483,SKU_06,2023-10-18,59.0,60.26577976349692
1484,SKU_06,2023-10-19,41.0,53.702186915131534
1485,SKU_06,2023-10-20,41.0,53.407094444371296
1486,SKU_06,2023-10-21,7.0,10.087675761154747
1487,SKU_06,2023-10-22,10.0,8.86027585953022
1488,SKU_06,2023-10-23,53.0,60.61015808121088
1489,SKU_06,2023-10-24,49.0,59.19749772271284
1490,SKU_06,2023-10-25,62.0,56.950305301662155
1491,SKU_06,2023-10-26,83.0,56.50204554330896
1492,SKU_06,2023-10-27,35.0,54.93309627317708
1493,SKU_06,2023-10-28,11.0,10.079437601486646
1494,SKU_06,2023-10-29,10.0,8.63258788910864
1495,SKU_06,2023-10-30,62.0,58.71086679035452
1496,SKU_06,2023-10-31,53.0,59.32331339996075
1497,SKU_06,2023-11-01,68.0,55.67949730926353
1498,SKU_06,2023-11-02,11.0,54.413826301146784
1499,SKU_06,2023-11-03,60.0,57.19399526305604
1500,SKU_06,2023-11-04,12.0,9.604057927685064
1501,SKU_06,2023-11-05,11.0,8.505098772262457
1502,SKU_06,2023-11-06,62.0,62.25264600076366
1503,SKU_06,2023-11-07,76.0,57.67133733605919
1504,SKU_06,2023-11-08,79.0,54.51115829376353
1505,SKU_06,2023-11-09,61.0,53.60516527215795
1506,SKU_06,2023-11-10,55.0,54.15955222495524
1507,SKU_06,2023-11-11,9.0,10.314448519063568
1508,SKU_06,2023-11-12,12.0,9.266120623590274
1509,SKU_06,2023-11-13,74.0,60.29736218285335
1510,SKU_06,2023-11-14,57.0,57.167185093117595
1511,SKU_06,2023-11-15,13.0,55.348214658983316
1512,SKU_06,2023-11-16,41.0,53.93952910053893
1513,SKU_06,2023-11-17,59.0,54.948495302336234
1514,SKU_06,2023-11-18,14.0,10.130309427803335
1515,SKU_06,2023-11-19,4.0,9.274804918126552
1516,SKU_06,2023-11-20,33.0,67.86670422929963
1517,SKU_06,2023-11-21,36.0,57.77312210775211
1518,SKU_06,2023-11-22,66.0,56.2493426067141
1519,SKU_06,2023-11-23,55.0,54.621294179150624
1520,SKU_06,2023-11-24,127.0,60.490210654697876
1521,SKU_06,2023-11-25,16.0,10.199254054074252
1522,SKU_06,2023-11-26,18.0,9.360023376203564
1523,SKU_06,2023-11-27,96.0,59.18148595724135
1524,SKU_06,2023-11-28,61.0,62.918047581157
1525,SKU_06,2023-11-29,73.0,61.87307032194213
1526,SKU_06,2023-11-30,64.0,59.69522557058262
1527,SKU_06,2023-12-01,42.0,55.38586173437892
1528,SKU_06,2023-12-02,11.0,9.842845666405701
1529,SKU_06,2023-12-03,3.0,8.953148868061032
1530,SKU_06,2023-12-04,64.0,56.0078772646886
1531,SKU_06,2023-12-05,50.0,55.5067996672451
1532,SKU_06,2023-12-06,44.0,51.802912587397586
1533,SKU_06,2023-12-07,55.0,49.39207326232074
1534,SKU_06,2023-12-08,44.0,48.71488860598249
1535,SKU_06,2023-12-09,4.0,9.698973074399639
1536,SKU_06,2023-12-10,4.0,8.760456060082142
1537,SKU_06,2023-12-11,72.0,56.44812326228829
1538,SKU_06,2023-12-12,37.0,55.02111569631421
1539,SKU_06,2023-12-13,45.0,51.869271191180594
1540,SKU_06,2023-12-14,44.0,49.80385051696606
1541,SKU_06,2023-12-15,18.0,48.64427814645409
1542,SKU_06,2023-12-16,0.0,4.004054225757335
1543,SKU_06,2023-12-17,0.0,2.989147582757231
1544,SKU_06,2023-12-18,0.0,34.72220718262001
1545,SKU_06,2023-12-19,0.0,32.94948099214382
1546,SKU_06,2023-12-20,0.0,20.244170070426648
1547,SKU_06,2023-12-21,1.0,18.415783794937436
1548,SKU_06,2023-12-22,6.0,9.903270627549272
1549,SKU_06,2023-12-23,23.0,1.4591765091589073
1550,SKU_06,2023-12-24,5.0,1.487624456679223
1551,SKU_06,2023-12-25,0.0,29.541884500915742
1552,SKU_06,2023-12-26,25.0,27.51190831043956
1553,SKU_06,2023-12-27,11.0,19.780944610944612
1554,SKU_06,2023-12-28,9.0,19.317213097360156
