,unique_id,ds,y,y_pred
1280,SKU_05,2024-03-27,1307.0,936.4121
1281,SKU_05,2024-03-28,1351.0,871.1325
1282,SKU_05,2024-03-29,62.0,495.26154
1283,SKU_05,2024-03-30,43.0,138.35942
1284,SKU_05,2024-03-31,69.0,122.30629
1285,SKU_05,2024-04-01,961.0,917.88416
1286,SKU_05,2024-04-02,1112.0,907.4805
1287,SKU_05,2024-04-03,906.0,924.0275
1288,SKU_05,2024-04-04,1260.0,849.63324
1289,SKU_05,2024-04-05,760.0,697.8833
1290,SKU_05,2024-04-06,131.0,133.87265
1291,SKU_05,2024-04-07,112.0,119.16677
1292,SKU_05,2024-04-08,1129.0,868.2945
1293,SKU_05,2024-04-09,938.0,861.0115
1294,SKU_05,2024-04-10,879.0,915.72925
1295,SKU_05,2024-04-11,701.0,864.6374
1296,SKU_05,2024-04-12,825.0,783.4982
1297,SKU_05,2024-04-13,125.0,134.04459
1298,SKU_05,2024-04-14,62.0,118.5169
1299,SKU_05,2024-04-15,785.0,934.68933
1300,SKU_05,2024-04-16,883.0,917.75507
1301,SKU_05,2024-04-17,867.0,934.68933
1302,SKU_05,2024-04-18,643.0,864.6374
1303,SKU_05,2024-04-19,667.0,736.637
1304,SKU_05,2024-04-20,90.0,136.15266
1305,SKU_05,2024-04-21,86.0,102.73209
1306,SKU_05,2024-04-22,727.0,902.89813
1307,SKU_05,2024-04-23,743.0,931.7359
1308,SKU_05,2024-04-24,701.0,948.67017
1309,SKU_05,2024-04-25,715.0,875.3038
1310,SKU_05,2024-04-26,933.0,784.5711
1311,SKU_05,2024-04-27,87.0,136.15266
1312,SKU_05,2024-04-28,60.0,121.40915
1313,SKU_05,2024-04-29,734.0,886.3163
1314,SKU_05,2024-04-30,684.0,918.4858
1315,SKU_05,2024-05-01,102.0,599.6528
1316,SKU_05,2024-05-02,1050.0,746.20276
1317,SKU_05,2024-05-03,924.0,748.3684
1318,SKU_05,2024-05-04,103.0,141.61244
1319,SKU_05,2024-05-05,69.0,116.084984
1320,SKU_05,2024-05-06,1212.0,734.77844
1321,SKU_05,2024-05-07,809.0,779.3201
1322,SKU_05,2024-05-08,1044.0,816.98816
1323,SKU_05,2024-05-09,1109.0,763.45447
1324,SKU_05,2024-05-10,649.0,772.258
1325,SKU_05,2024-05-11,89.0,134.12201
1326,SKU_05,2024-05-12,46.0,119.416115
1327,SKU_05,2024-05-13,970.0,924.2455
1328,SKU_05,2024-05-14,1566.0,904.53754
1329,SKU_05,2024-05-15,827.0,920.79407
1330,SKU_05,2024-05-16,811.0,854.1527
1331,SKU_05,2024-05-17,695.0,784.6272
1332,SKU_05,2024-05-18,130.0,197.03058
1333,SKU_05,2024-05-19,85.0,120.83048
1334,SKU_05,2024-05-20,775.0,964.93756
1335,SKU_05,2024-05-21,815.0,947.5932
1336,SKU_05,2024-05-22,795.0,968.9698
1337,SKU_05,2024-05-23,594.0,860.94464
1338,SKU_05,2024-05-24,655.0,812.10474
1339,SKU_05,2024-05-25,138.0,135.574
1340,SKU_05,2024-05-26,70.0,120.83048
1341,SKU_05,2024-05-27,722.0,965.7603
1342,SKU_05,2024-05-28,757.0,948.41595
1343,SKU_05,2024-05-29,710.0,965.7603
1344,SKU_05,2024-05-30,70.0,862.66144
1345,SKU_05,2024-05-31,568.0,775.6542
1346,SKU_05,2024-06-01,137.0,233.16338
1347,SKU_05,2024-06-02,91.0,228.92986
1348,SKU_05,2024-06-03,1165.0,964.6214
1349,SKU_05,2024-06-04,1093.0,940.3667
1350,SKU_05,2024-06-05,1070.0,949.927
1351,SKU_05,2024-06-06,938.0,761.08563
1352,SKU_05,2024-06-07,754.0,732.3177
1353,SKU_05,2024-06-08,93.0,185.72873
1354,SKU_05,2024-06-09,71.0,116.902985
1355,SKU_05,2024-06-10,693.0,1010.4406
1356,SKU_05,2024-06-11,643.0,998.7016
1357,SKU_05,2024-06-12,812.0,1020.2661
1358,SKU_05,2024-06-13,793.0,952.22864
1359,SKU_05,2024-06-14,698.0,842.56903
1360,SKU_05,2024-06-15,72.0,129.21718
1361,SKU_05,2024-06-16,81.0,116.023
1362,SKU_05,2024-06-17,666.0,1013.7963
1363,SKU_05,2024-06-18,986.0,996.45197
1364,SKU_05,2024-06-19,744.0,1013.7963
1365,SKU_05,2024-06-20,801.0,907.23724
1366,SKU_05,2024-06-21,557.0,842.56903
1367,SKU_05,2024-06-22,80.0,131.32526
1368,SKU_05,2024-06-23,63.0,118.91525
1369,SKU_05,2024-06-24,667.0,1013.7963
1370,SKU_05,2024-06-25,685.0,996.45197
1371,SKU_05,2024-06-26,698.0,1010.58685
1372,SKU_05,2024-06-27,679.0,946.9053
1373,SKU_05,2024-06-28,684.0,884.621
1374,SKU_05,2024-06-29,77.0,199.57114
1375,SKU_05,2024-06-30,99.0,199.75713
1376,SKU_05,2024-07-01,789.0,1046.895
1377,SKU_05,2024-07-02,1002.0,1036.6296
1378,SKU_05,2024-07-03,747.0,1046.895
1379,SKU_05,2024-07-04,1012.0,998.0273
1380,SKU_05,2024-07-05,772.0,897.6352
1381,SKU_05,2024-07-06,112.0,129.31297
1382,SKU_05,2024-07-07,82.0,115.627525
1383,SKU_05,2024-07-08,750.0,994.68
1384,SKU_05,2024-07-09,756.0,984.09485
1385,SKU_05,2024-07-10,775.0,1013.15857
1386,SKU_05,2024-07-11,549.0,911.37964
1387,SKU_05,2024-07-12,602.0,887.3389
1388,SKU_05,2024-07-13,82.0,194.77405
1389,SKU_05,2024-07-14,94.0,114.029495
1390,SKU_05,2024-07-15,866.0,1023.8541
1391,SKU_05,2024-07-16,743.0,1005.2319
1392,SKU_05,2024-07-17,694.0,1023.8541
1393,SKU_05,2024-07-18,669.0,914.5261
1394,SKU_05,2024-07-19,527.0,891.90985
1395,SKU_05,2024-07-20,122.0,198.31738
1396,SKU_05,2024-07-21,54.0,118.68836
1397,SKU_05,2024-07-22,852.0,1073.044
1398,SKU_05,2024-07-23,891.0,1054.4218
1399,SKU_05,2024-07-24,838.0,1073.044
1400,SKU_05,2024-07-25,606.0,971.2663
1401,SKU_05,2024-07-26,449.0,906.7032
1402,SKU_05,2024-07-27,78.0,220.27417
1403,SKU_05,2024-07-28,54.0,202.44722
1404,SKU_05,2024-07-29,1049.0,1098.147
1405,SKU_05,2024-07-30,850.0,1071.9347
1406,SKU_05,2024-07-31,915.0,1098.147
1407,SKU_05,2024-08-01,701.0,1058.2886
1408,SKU_05,2024-08-02,872.0,1005.11926
1409,SKU_05,2024-08-03,152.0,157.95671
1410,SKU_05,2024-08-04,71.0,119.05494
1411,SKU_05,2024-08-05,853.0,1138.8156
1412,SKU_05,2024-08-06,1010.0,1091.7295
1413,SKU_05,2024-08-07,823.0,1101.1764
1414,SKU_05,2024-08-08,746.0,968.87274
1415,SKU_05,2024-08-09,890.0,962.312
1416,SKU_05,2024-08-10,145.0,223.67616
1417,SKU_05,2024-08-11,80.0,115.72882
1418,SKU_05,2024-08-12,708.0,1107.0007
1419,SKU_05,2024-08-13,689.0,1077.0691
1420,SKU_05,2024-08-14,803.0,1100.5309
1421,SKU_05,2024-08-15,639.0,982.18506
1422,SKU_05,2024-08-16,604.0,911.8529
1423,SKU_05,2024-08-17,87.0,225.09027
1424,SKU_05,2024-08-18,69.0,118.914925
1425,SKU_05,2024-08-19,1103.0,1100.5309
1426,SKU_05,2024-08-20,1068.0,1082.8579
1427,SKU_05,2024-08-21,664.0,1107.7444
1428,SKU_05,2024-08-22,676.0,978.47266
1429,SKU_05,2024-08-23,592.0,911.8529
1430,SKU_05,2024-08-24,93.0,226.59903
1431,SKU_05,2024-08-25,102.0,120.10126
1432,SKU_05,2024-08-26,833.0,1139.0474
1433,SKU_05,2024-08-27,682.0,1114.1608
1434,SKU_05,2024-08-28,769.0,1139.0474
1435,SKU_05,2024-08-29,975.0,1016.9028
1436,SKU_05,2024-08-30,626.0,950.2832
1437,SKU_05,2024-08-31,82.0,240.83316
1438,SKU_05,2024-09-01,81.0,135.4062
1439,SKU_05,2024-09-02,720.0,1180.7052
1440,SKU_05,2024-09-03,878.0,1167.8589
1441,SKU_05,2024-09-04,933.0,1175.4484
1442,SKU_05,2024-09-05,628.0,984.1876
1443,SKU_05,2024-09-06,888.0,989.845
1444,SKU_05,2024-09-07,59.0,176.14488
1445,SKU_05,2024-09-08,90.0,116.02967
1446,SKU_05,2024-09-09,752.0,1132.271
1447,SKU_05,2024-09-10,873.0,1118.3788
1448,SKU_05,2024-09-11,665.0,1138.3037
1449,SKU_05,2024-09-12,666.0,1019.66077
1450,SKU_05,2024-09-13,533.0,951.61664
1451,SKU_05,2024-09-14,67.0,145.32025
1452,SKU_05,2024-09-15,95.0,115.44239
1453,SKU_05,2024-09-16,899.0,1131.8339
1454,SKU_05,2024-09-17,697.0,1106.9473
1455,SKU_05,2024-09-18,677.0,1131.8339
1456,SKU_06,2023-09-21,64.0,51.108284
1457,SKU_06,2023-09-22,42.0,49.0745
1458,SKU_06,2023-09-23,7.0,8.934939
1459,SKU_06,2023-09-24,4.0,7.9763823
1460,SKU_06,2023-09-25,77.0,63.385235
1461,SKU_06,2023-09-26,78.0,64.557335
1462,SKU_06,2023-09-27,63.0,56.14706
1463,SKU_06,2023-09-28,60.0,53.612797
1464,SKU_06,2023-09-29,47.0,62.147987
1465,SKU_06,2023-09-30,18.0,9.334448
1466,SKU_06,2023-10-01,12.0,10.332154
1467,SKU_06,2023-10-02,47.0,68.04432
1468,SKU_06,2023-10-03,59.0,64.182365
1469,SKU_06,2023-10-04,71.0,68.29517
1470,SKU_06,2023-10-05,70.0,64.603935
1471,SKU_06,2023-10-06,56.0,63.624557
1472,SKU_06,2023-10-07,11.0,6.9826846
1473,SKU_06,2023-10-08,7.0,8.750895
1474,SKU_06,2023-10-09,58.0,66.01017
1475,SKU_06,2023-10-10,89.0,66.19521
1476,SKU_06,2023-10-11,68.0,58.08163
1477,SKU_06,2023-10-12,11.0,50.77726
1478,SKU_06,2023-10-13,53.0,63.213264
1479,SKU_06,2023-10-14,9.0,11.939185
1480,SKU_06,2023-10-15,10.0,10.552643
1481,SKU_06,2023-10-16,59.0,65.78072
1482,SKU_06,2023-10-17,41.0,62.459152
1483,SKU_06,2023-10-18,59.0,63.632477
1484,SKU_06,2023-10-19,41.0,53.44736
1485,SKU_06,2023-10-20,41.0,49.148293
1486,SKU_06,2023-10-21,7.0,9.809914
1487,SKU_06,2023-10-22,10.0,7.5519004
1488,SKU_06,2023-10-23,53.0,60.41145
1489,SKU_06,2023-10-24,49.0,58.0748
1490,SKU_06,2023-10-25,62.0,54.02176
1491,SKU_06,2023-10-26,83.0,56.122643
1492,SKU_06,2023-10-27,35.0,55.400455
1493,SKU_06,2023-10-28,11.0,10.819877
1494,SKU_06,2023-10-29,10.0,11.260242
1495,SKU_06,2023-10-30,62.0,60.07338
1496,SKU_06,2023-10-31,53.0,55.850822
1497,SKU_06,2023-11-01,68.0,55.743664
1498,SKU_06,2023-11-02,11.0,52.5138
1499,SKU_06,2023-11-03,60.0,61.299812
1500,SKU_06,2023-11-04,12.0,12.7407875
1501,SKU_06,2023-11-05,11.0,11.189272
1502,SKU_06,2023-11-06,62.0,66.018684
1503,SKU_06,2023-11-07,76.0,51.0747
1504,SKU_06,2023-11-08,79.0,53.950893
1505,SKU_06,2023-11-09,61.0,52.726807
1506,SKU_06,2023-11-10,55.0,56.9577
1507,SKU_06,2023-11-11,9.0,11.081966
1508,SKU_06,2023-11-12,12.0,9.606502
1509,SKU_06,2023-11-13,74.0,60.363865
1510,SKU_06,2023-11-14,57.0,58.82284
1511,SKU_06,2023-11-15,13.0,52.90348
1512,SKU_06,2023-11-16,41.0,54.268024
1513,SKU_06,2023-11-17,59.0,55.38803
1514,SKU_06,2023-11-18,14.0,10.019265
1515,SKU_06,2023-11-19,4.0,8.482692
1516,SKU_06,2023-11-20,33.0,77.04318
1517,SKU_06,2023-11-21,36.0,63.25943
1518,SKU_06,2023-11-22,66.0,61.64515
1519,SKU_06,2023-11-23,55.0,55.77788
1520,SKU_06,2023-11-24,127.0,58.527954
1521,SKU_06,2023-11-25,16.0,10.698217
1522,SKU_06,2023-11-26,18.0,9.739661
1523,SKU_06,2023-11-27,96.0,60.255463
1524,SKU_06,2023-11-28,61.0,71.24643
1525,SKU_06,2023-11-29,73.0,73.206856
1526,SKU_06,2023-11-30,64.0,58.99571
1527,SKU_06,2023-12-01,42.0,53.48107
1528,SKU_06,2023-12-02,11.0,3.8021731
1529,SKU_06,2023-12-03,3.0,9.953812
1530,SKU_06,2023-12-04,64.0,54.60327
1531,SKU_06,2023-12-05,50.0,51.216805
1532,SKU_06,2023-12-06,44.0,46.794582
1533,SKU_06,2023-12-07,55.0,38.763855
1534,SKU_06,2023-12-08,44.0,39.273064
1535,SKU_06,2023-12-09,4.0,10.477419
1536,SKU_06,2023-12-10,4.0,10.227459
1537,SKU_06,2023-12-11,72.0,51.284153
1538,SKU_06,2023-12-12,37.0,48.361168
1539,SKU_06,2023-12-13,45.0,42.177998
1540,SKU_06,2023-12-14,44.0,43.162525
1541,SKU_06,2023-12-15,18.0,35.450554
1542,SKU_06,2023-12-16,0.0,9.940227
1543,SKU_06,2023-12-17,0.0,5.9136844
1544,SKU_06,2023-12-18,0.0,34.07187
1545,SKU_06,2023-12-19,0.0,36.7505
1546,SKU_06,2023-12-20,0.0,20.963453
1547,SKU_06,2023-12-21,1.0,20.371613
1548,SKU_06,2023-12-22,6.0,12.810519
1549,SKU_06,2023-12-23,23.0,3.4038408
1550,SKU_06,2023-12-24,5.0,0.8526029
1551,SKU_06,2023-12-25,0.0,26.913404
1552,SKU_06,2023-12-26,25.0,26.323185
1553,SKU_06,2023-12-27,11.0,20.433834
1554,SKU_06,2023-12-28,9.0,18.770105
1555,SKU_06,2023-12-29,15.0,7.976249
1556,SKU_06,2023-12-30,1.0,-0.28007114
1557,SKU_06,2023-12-31,2.0,1.5884387
1558,SKU_06,2024-01-01,2.0,45.11493
1559,SKU_06,2024-01-02,49.0,56.86004
1560,SKU_06,2024-01-03,57.0,54.173756
1561,SKU_06,2024-01-04,52.0,56.182564
1562,SKU_06,2024-01-05,36.0,47.5776
1563,SKU_06,2024-01-06,7.0,12.410812
1564,SKU_06,2024-01-07,0.0,10.596983
1565,SKU_06,2024-01-08,65.0,59.37223
1566,SKU_06,2024-01-09,56.0,63.476303
1567,SKU_06,2024-01-10,44.0,63.363842
1568,SKU_06,2024-01-11,35.0,60.638508
1569,SKU_06,2024-01-12,37.0,57.30757
1570,SKU_06,2024-01-13,9.0,14.07179
1571,SKU_06,2024-01-14,2.0,13.332923
1572,SKU_06,2024-01-15,59.0,58.716713
1573,SKU_06,2024-01-16,49.0,63.32804
1574,SKU_06,2024-01-17,44.0,59.78917
1575,SKU_06,2024-01-18,31.0,59.281635
1576,SKU_06,2024-01-19,35.0,46.03937
1577,SKU_06,2024-01-20,7.0,7.10797
1578,SKU_06,2024-01-21,5.0,6.803769
1579,SKU_06,2024-01-22,66.0,46.014996
1580,SKU_06,2024-01-23,42.0,45.80249
1581,SKU_06,2024-01-24,46.0,44.36144
1582,SKU_06,2024-01-25,55.0,47.406384
1583,SKU_06,2024-01-26,61.0,57.469547
1584,SKU_06,2024-01-27,20.0,12.41212
1585,SKU_06,2024-01-28,6.0,14.575102
1586,SKU_06,2024-01-29,41.0,61.47342
1587,SKU_06,2024-01-30,66.0,67.06027
1588,SKU_06,2024-01-31,44.0,66.95449
1589,SKU_06,2024-02-01,42.0,58.631702
1590,SKU_06,2024-02-02,15.0,58.02014
1591,SKU_06,2024-02-03,8.0,14.746094
1592,SKU_06,2024-02-04,6.0,14.922373
1593,SKU_06,2024-02-05,78.0,55.159714
1594,SKU_06,2024-02-06,48.0,42.444347
1595,SKU_06,2024-02-07,43.0,45.922813
1596,SKU_06,2024-02-08,57.0,41.130184
1597,SKU_06,2024-02-09,45.0,43.597397
1598,SKU_06,2024-02-10,5.0,16.115181
1599,SKU_06,2024-02-11,3.0,12.274338
1600,SKU_06,2024-02-12,13.0,50.018333
1601,SKU_06,2024-02-13,20.0,48.889603
1602,SKU_06,2024-02-14,33.0,52.261738
1603,SKU_06,2024-02-15,48.0,47.517403
1604,SKU_06,2024-02-16,60.0,44.96266
1605,SKU_06,2024-02-17,9.0,8.140378
1606,SKU_06,2024-02-18,7.0,7.0034695
1607,SKU_06,2024-02-19,58.0,49.223392
1608,SKU_06,2024-02-20,45.0,43.421253
1609,SKU_06,2024-02-21,72.0,43.37974
1610,SKU_06,2024-02-22,104.0,39.973866
1611,SKU_06,2024-02-23,143.0,41.659687
1612,SKU_06,2024-02-24,16.0,8.281095
1613,SKU_06,2024-02-25,16.0,6.2106543
1614,SKU_06,2024-02-26,63.0,50.68878
1615,SKU_06,2024-02-27,67.0,53.301758
1616,SKU_06,2024-02-28,83.0,49.717377
1617,SKU_06,2024-02-29,65.0,47.41048
1618,SKU_06,2024-03-01,65.0,47.61576
1619,SKU_06,2024-03-02,25.0,6.4455214
1620,SKU_06,2024-03-03,14.0,6.3212037
1621,SKU_06,2024-03-04,72.0,54.902855
1622,SKU_06,2024-03-05,82.0,48.91618
1623,SKU_06,2024-03-06,77.0,49.515766
1624,SKU_06,2024-03-07,65.0,44.235344
1625,SKU_06,2024-03-08,46.0,40.903072
1626,SKU_06,2024-03-09,11.0,9.911944
1627,SKU_06,2024-03-10,8.0,8.693192
1628,SKU_06,2024-03-11,60.0,51.9256
1629,SKU_06,2024-03-12,48.0,58.896675
1630,SKU_06,2024-03-13,58.0,44.82083
1631,SKU_06,2024-03-14,62.0,41.89927
1632,SKU_06,2024-03-15,57.0,36.65408
1633,SKU_06,2024-03-16,5.0,9.009062
1634,SKU_06,2024-03-17,11.0,7.3317623
1635,SKU_06,2024-03-18,44.0,45.639603
1636,SKU_06,2024-03-19,83.0,44.506668
1637,SKU_06,2024-03-20,84.0,39.563503
1638,SKU_06,2024-03-21,58.0,36.79014
1639,SKU_06,2024-03-22,56.0,33.979958
1640,SKU_06,2024-03-23,9.0,7.260001
1641,SKU_06,2024-03-24,7.0,7.2033734
1642,SKU_06,2024-03-25,44.0,46.156067
1643,SKU_06,2024-03-26,34.0,45.030952
1644,SKU_06,2024-03-27,35.0,39.166927
1645,SKU_06,2024-03-28,51.0,40.464718
1646,SKU_06,2024-03-29,2.0,37.37865
1647,SKU_06,2024-03-30,1.0,9.324672
1648,SKU_06,2024-03-31,5.0,9.141212
1649,SKU_06,2024-04-01,41.0,40.648758
1650,SKU_06,2024-04-02,60.0,47.90712
1651,SKU_06,2024-04-03,76.0,46.29818
1652,SKU_06,2024-04-04,50.0,38.1537
1653,SKU_06,2024-04-05,41.0,44.48832
1654,SKU_06,2024-04-06,7.0,6.0263534
1655,SKU_06,2024-04-07,9.0,3.4016607
1656,SKU_06,2024-04-08,56.0,47.69319
1657,SKU_06,2024-04-09,66.0,40.595474
1658,SKU_06,2024-04-10,60.0,44.816128
1659,SKU_06,2024-04-11,89.0,39.860306
1660,SKU_06,2024-04-12,30.0,39.608982
1661,SKU_06,2024-04-13,6.0,10.355198
1662,SKU_06,2024-04-14,12.0,9.992019
1663,SKU_06,2024-04-15,53.0,49.288177
1664,SKU_06,2024-04-16,44.0,40.61473
1665,SKU_06,2024-04-17,35.0,46.30083
1666,SKU_06,2024-04-18,49.0,43.35425
1667,SKU_06,2024-04-19,45.0,41.606186
1668,SKU_06,2024-04-20,4.0,6.813343
1669,SKU_06,2024-04-21,4.0,6.133822
1670,SKU_06,2024-04-22,43.0,39.82026
1671,SKU_06,2024-04-23,46.0,46.421196
1672,SKU_06,2024-04-24,55.0,38.704586
1673,SKU_06,2024-04-25,71.0,32.531925
1674,SKU_06,2024-04-26,60.0,36.11147
1675,SKU_06,2024-04-27,7.0,9.236172
1676,SKU_06,2024-04-28,7.0,9.791514
1677,SKU_06,2024-04-29,32.0,51.384193
1678,SKU_06,2024-04-30,43.0,46.963448
1679,SKU_06,2024-05-01,11.0,44.909412
1680,SKU_06,2024-05-02,35.0,32.591084
1681,SKU_06,2024-05-03,33.0,40.03174
1682,SKU_06,2024-05-04,5.0,9.167531
1683,SKU_06,2024-05-05,9.0,8.903959
1684,SKU_06,2024-05-06,48.0,58.127296
1685,SKU_06,2024-05-07,40.0,55.995064
1686,SKU_06,2024-05-08,50.0,51.14779
1687,SKU_06,2024-05-09,25.0,55.466103
1688,SKU_06,2024-05-10,35.0,51.461914
1689,SKU_06,2024-05-11,5.0,8.909496
1690,SKU_06,2024-05-12,3.0,7.5847235
1691,SKU_06,2024-05-13,50.0,59.47238
1692,SKU_06,2024-05-14,50.0,62.69668
1693,SKU_06,2024-05-15,31.0,49.68275
1694,SKU_06,2024-05-16,28.0,51.812107
1695,SKU_06,2024-05-17,27.0,52.351433
1696,SKU_06,2024-05-18,5.0,8.816937
1697,SKU_06,2024-05-19,5.0,5.5939674
1698,SKU_06,2024-05-20,53.0,57.708206
1699,SKU_06,2024-05-21,66.0,57.513794
1700,SKU_06,2024-05-22,37.0,51.18038
1701,SKU_06,2024-05-23,82.0,49.499184
1702,SKU_06,2024-05-24,29.0,50.386734
1703,SKU_06,2024-05-25,2.0,6.7326345
1704,SKU_06,2024-05-26,3.0,6.510311
1705,SKU_06,2024-05-27,39.0,54.665367
1706,SKU_06,2024-05-28,38.0,58.120872
1707,SKU_06,2024-05-29,36.0,52.705856
1708,SKU_06,2024-05-30,4.0,54.742893
1709,SKU_06,2024-05-31,27.0,49.238003
1710,SKU_06,2024-06-01,4.0,8.1988535
1711,SKU_06,2024-06-02,7.0,6.991945
1712,SKU_06,2024-06-03,29.0,59.42637
1713,SKU_06,2024-06-04,51.0,63.41826
1714,SKU_06,2024-06-05,48.0,59.537598
1715,SKU_06,2024-06-06,41.0,53.140087
1716,SKU_06,2024-06-07,32.0,52.229336
1717,SKU_06,2024-06-08,7.0,5.727328
1718,SKU_06,2024-06-09,5.0,8.345863
1719,SKU_06,2024-06-10,48.0,60.094383
1720,SKU_06,2024-06-11,39.0,60.775375
1721,SKU_06,2024-06-12,45.0,53.24519
1722,SKU_06,2024-06-13,36.0,55.703182
1723,SKU_06,2024-06-14,30.0,48.631287
1724,SKU_06,2024-06-15,3.0,8.814134
1725,SKU_06,2024-06-16,5.0,7.7344236
1726,SKU_06,2024-06-17,25.0,65.68416
1727,SKU_06,2024-06-18,48.0,66.05322
1728,SKU_06,2024-06-19,44.0,56.456417
1729,SKU_06,2024-06-20,34.0,51.800194
1730,SKU_06,2024-06-21,27.0,47.076744
1731,SKU_06,2024-06-22,5.0,7.073674
1732,SKU_06,2024-06-23,1.0,7.0733867
1733,SKU_06,2024-06-24,63.0,61.270737
1734,SKU_06,2024-06-25,45.0,63.479042
1735,SKU_06,2024-06-26,33.0,55.842033
1736,SKU_06,2024-06-27,54.0,53.832203
1737,SKU_06,2024-06-28,43.0,52.67719
1738,SKU_06,2024-06-29,27.0,8.81213
1739,SKU_06,2024-06-30,3.0,7.3890343
1740,SKU_06,2024-07-01,37.0,59.75747
1741,SKU_06,2024-07-02,74.0,65.48899
1742,SKU_06,2024-07-03,60.0,61.39782
1743,SKU_06,2024-07-04,42.0,59.59974
1744,SKU_06,2024-07-05,37.0,59.620033
1745,SKU_06,2024-07-06,3.0,9.5316725
1746,SKU_06,2024-07-07,2.0,4.564071
1747,SKU_06,2024-07-08,31.0,61.96409
1748,SKU_06,2024-07-09,16.0,63.68199
1749,SKU_06,2024-07-10,22.0,59.700558
1750,SKU_06,2024-07-11,33.0,56.45514
1751,SKU_06,2024-07-12,25.0,55.148006
1752,SKU_06,2024-07-13,5.0,9.513155
1753,SKU_06,2024-07-14,1.0,9.955378
1754,SKU_06,2024-07-15,38.0,59.72625
1755,SKU_06,2024-07-16,27.0,61.832085
1756,SKU_06,2024-07-17,20.0,56.54445
1757,SKU_06,2024-07-18,34.0,52.435665
1758,SKU_06,2024-07-19,16.0,49.208
1759,SKU_06,2024-07-20,8.0,7.7247934
1760,SKU_06,2024-07-21,2.0,6.578258
1761,SKU_06,2024-07-22,34.0,60.434875
1762,SKU_06,2024-07-23,35.0,59.705414
1763,SKU_06,2024-07-24,19.0,54.29532
1764,SKU_06,2024-07-25,45.0,52.870857
1765,SKU_06,2024-07-26,31.0,54.157772
1766,SKU_06,2024-07-27,3.0,9.520155
1767,SKU_06,2024-07-28,0.0,9.18704
1768,SKU_06,2024-07-29,22.0,61.810394
1769,SKU_06,2024-07-30,37.0,69.25156
1770,SKU_06,2024-07-31,23.0,56.532238
1771,SKU_06,2024-08-01,20.0,57.24458
1772,SKU_06,2024-08-02,21.0,59.58977
1773,SKU_06,2024-08-03,10.0,11.438568
1774,SKU_06,2024-08-04,4.0,11.555507
1775,SKU_06,2024-08-05,51.0,69.176865
1776,SKU_06,2024-08-06,86.0,69.52992
1777,SKU_06,2024-08-07,30.0,60.938744
1778,SKU_06,2024-08-08,26.0,55.008354
1779,SKU_06,2024-08-09,33.0,61.22318
1780,SKU_06,2024-08-10,8.0,11.943698
1781,SKU_06,2024-08-11,6.0,10.713522
1782,SKU_06,2024-08-12,43.0,73.21269
1783,SKU_06,2024-08-13,35.0,67.69701
1784,SKU_06,2024-08-14,35.0,62.91177
1785,SKU_06,2024-08-15,36.0,58.188595
1786,SKU_06,2024-08-16,116.0,55.575333
1787,SKU_06,2024-08-17,7.0,10.612983
1788,SKU_06,2024-08-18,4.0,9.3538265
1789,SKU_06,2024-08-19,31.0,70.23627
1790,SKU_06,2024-08-20,52.0,61.112663
1791,SKU_06,2024-08-21,35.0,60.623737
1792,SKU_06,2024-08-22,30.0,54.642406
1793,SKU_06,2024-08-23,42.0,50.859142
1794,SKU_06,2024-08-24,9.0,8.921628
1795,SKU_06,2024-08-25,3.0,9.285033
1796,SKU_06,2024-08-26,54.0,61.86989
1797,SKU_06,2024-08-27,35.0,62.214104
1798,SKU_06,2024-08-28,42.0,65.13116
1799,SKU_06,2024-08-29,31.0,55.225174
1800,SKU_06,2024-08-30,41.0,63.943752
1801,SKU_06,2024-08-31,2.0,12.265516
1802,SKU_06,2024-09-01,10.0,10.519971
1803,SKU_06,2024-09-02,24.0,59.786114
1804,SKU_06,2024-09-03,64.0,62.790894
1805,SKU_06,2024-09-04,33.0,61.01854
1806,SKU_06,2024-09-05,54.0,54.10557
1807,SKU_06,2024-09-06,48.0,55.992836
1808,SKU_06,2024-09-07,4.0,3.297992
1809,SKU_06,2024-09-08,5.0,6.487792
1810,SKU_06,2024-09-09,39.0,69.97189
1811,SKU_06,2024-09-10,37.0,65.23402
1812,SKU_06,2024-09-11,24.0,60.040043
1813,SKU_06,2024-09-12,28.0,54.269524
1814,SKU_06,2024-09-13,24.0,54.768665
1815,SKU_06,2024-09-14,8.0,11.488549
1816,SKU_06,2024-09-15,7.0,10.102008
1817,SKU_06,2024-09-16,46.0,64.416534
1818,SKU_06,2024-09-17,24.0,62.724365
1819,SKU_06,2024-09-18,28.0,57.63985
1820,SKU_07,2023-09-21,422.0,651.97437
1821,SKU_07,2023-09-22,478.0,645.1139
1822,SKU_07,2023-09-23,159.0,194.42833
1823,SKU_07,2023-09-24,50.0,173.49
1824,SKU_07,2023-09-25,529.0,655.60754
1825,SKU_07,2023-09-26,567.0,652.31494
1826,SKU_07,2023-09-27,449.0,657.4671
1827,SKU_07,2023-09-28,485.0,652.13947
1828,SKU_07,2023-09-29,535.0,653.143
1829,SKU_07,2023-09-30,68.0,198.09628
1830,SKU_07,2023-10-01,50.0,176.97157
1831,SKU_07,2023-10-02,572.0,801.12805
1832,SKU_07,2023-10-03,518.0,806.99554
1833,SKU_07,2023-10-04,523.0,805.41846
1834,SKU_07,2023-10-05,429.0,769.1603
1835,SKU_07,2023-10-06,550.0,759.81146
